Season Number,Episode Number,Pitch Number,Original Air Date,Startup Name,Industry,Business Description,Pitchers Gender,Pitchers City,Pitchers State,Pitchers Average Age,Entrepreneur Names,Company Website,Multiple Entrepreneurs,US Viewership,Original Ask Amount,Original Offered Equity,Valuation Requested,Got Deal,Deal Status,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of sharks in deal,Investment Amount Per Shark,Equity Per Shark,Royalty Deal,Loan,Barbara Corcoran Investment Amount,Barbara Corcoran Investment Equity,Mark Cuban Investment Amount,Mark Cuban Investment Equity,Lori Greiner Investment Amount,Lori Greiner Investment Equity,Robert Herjavec Investment Amount,Robert Herjavec Investment Equity,Daymond John Investment Amount,Daymond John Investment Equity,Kevin O Leary Investment Amount,Kevin O Leary Investment Equity,Guest Investment Amount,Guest Investment Equity,Investment Count,Guest Name,Barbara Corcoran Present,Mark Cuban Present,Lori Greiner Present,Robert Herjavec Present,Daymond John Present,Kevin O Leary Present
12,23,1083,07-05-2021,BEERMKR,Liquor & Alcohol,"Connected, all-in-one home beer brewing system",Male,UnKnown,UnKnown,Middle,Aaron Walls and Brett Vegas,UnKnown,1,3.61,500000,2,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
12,24,1084,14-05-2021,Pluto,Lifestyle & Home,pillow for different sleeping styles,Mixed Team,UnKnown,UnKnown,Middle,Susana Saeliu and Kevin Li,UnKnown,1,3.6,400000,5,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
12,24,1085,14-05-2021,FlingGolf,"Fitness, Sports & Outdoors",Golf-lacrosse hybrid sport,Male,UnKnown,UnKnown,Middle,John Pruellage and Alex Van Allen,UnKnown,1,3.6,300000,10,3000000,1,1,300000,25,1200000,1,300000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,25,1,Daniel Lubetzky,0,0,0,0,0,0
12,24,1086,14-05-2021,FloatNGrill,Food & Beverage,Floating grill,Male,UnKnown,UnKnown,Middle,Mikey Bashawaty and Jeremy Quillico,UnKnown,1,3.6,200000,20,1000000,1,1,100000,22.5,444444,1,100000,22.5,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,100000,22.5,1,Daniel Lubetzky,0,0,0,0,0,0
12,24,1087,14-05-2021,TheOriginalStretchlace,Lifestyle & Home,Product that turns any laced shoe into a slip-on,Mixed Team,UnKnown,UnKnown,Middle,Jamie and David Montz,UnKnown,1,3.6,100000,15,666667,1,1,100000,30,333333,1,100000,30,0,0,0,0,0,0,0,0,100000,30,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
12,25,1088,21-05-2021,DinoDon,Uncertain & Other,Life-sized dinosaur animatronics,Mixed Team,UnKnown,UnKnown,Old,Don Lessem and Valerie Jones,UnKnown,1,3.55,500000,10,5000000,1,1,500000,25,2000000,1,500000,25,0,0,0,0,500000,25,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
12,25,1089,21-05-2021,CopperCowCoffee,Food & Beverage,Vietnamese coffee business,Female,UnKnown,UnKnown,Middle,Debbie Wei Mullin,UnKnown,0,3.55,600000,4,15000000,1,1,600000,5.5,10909091,1,600000,5.5,1,0,0,0,0,0,0,0,600000,5.5,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
12,25,1090,21-05-2021,LitHandlers,Lifestyle & Home,Drink koozies with a handle,Female,UnKnown,UnKnown,Middle,Destiny Padgett,UnKnown,0,3.55,200000,10,2000000,1,1,200000,20,1000000,1,200000,20,0,0,0,0,0,0,0,0,0,0,200000,20,0,0,0,0,1,UnKnown,0,0,0,0,0,0
12,25,1091,21-05-2021,SuperPottyTrainer,Uncertain & Other,Creative potty training tool,Mixed Team,UnKnown,UnKnown,Old,Judy Abrahams and Chris Guerrera,UnKnown,1,3.55,300000,10,3000000,1,1,300000,50,600000,1,300000,50,0,0,0,0,0,0,300000,50,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,1,1092,08-10-2021,KinApparel,Fashion & Beauty,Satin Lined Hoodies Hats,Female,UnKnown,UnKnown,Young,Philomina Kane,www.kinapparel.org,0,3.72,200000,10,2000000,1,1,200000,30,666667,2,100000,15,0,0,0,0,0,0,100000,15,0,0,0,0,0,0,100000,15,2,Emma Grede,0,0,0,0,0,0
13,1,1093,08-10-2021,UprisingBread,Food & Beverage,Low Carb gluten-free breads,Mixed Team,UnKnown,UnKnown,Middle,William and Kristen Schumacher,www.uprisingfood.com,1,3.72,500000,3,16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,1,1094,08-10-2021,LionLatch,Lifestyle & Home,Portable jewelry box,Female,UnKnown,UnKnown,Middle,Lerin Lockwood,lionlatch.com,0,3.72,150000,15,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,1,1095,08-10-2021,Pashko,Fashion & Beauty,Community-made apparels,Male,UnKnown,UnKnown,Middle,Patrick Robinson,paskho.com,0,3.72,500000,2.5,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,2,1096,15-10-2021,Songlorious,Lifestyle & Home,Personalized songs for any occasion,Mixed Team,UnKnown,UnKnown,Middle,Ellen Hodges and Omayya Atout,songlorious.com,1,3.58,400000,10,4000000,1,1,500000,40,1250000,4,125000,10,0,0,0,0,125000,10,0,0,0,0,125000,10,125000,10,125000,10,4,Peter Jones,0,0,0,0,0,0
13,2,1097,15-10-2021,MuteMe,Electronics,Illuminated mute buttons for conference calls,Male,UnKnown,UnKnown,Middle,Parm Dhoot and Tye Davis,UnKnown,1,3.58,200000,10,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,2,1098,15-10-2021,ProperGood,Food & Beverage,"Meal order service with natural, healthy soups",Mixed Team,UnKnown,UnKnown,Middle,Christopher and Jennifer Jane,UnKnown,1,3.58,400000,10,4000000,1,1,400000,20,2000000,1,400000,20,0,0,0,0,400000,20,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,2,1099,15-10-2021,LongWharf,Fashion & Beauty,Recycled oyster shell sweaters,Mixed Team,UnKnown,UnKnown,Middle,Lauren Lamagna and Mike Lamagna,UnKnown,1,3.58,375000,15,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,3,1100,22-10-2021,Sparketh,Children & Education,Online art education for kids and teens,UnKnown,UnKnown,UnKnown,UnKnown,Dwayne Walker and Tim Samuel,UnKnown,1,3.55,100000,8,1250000,1,1,100000,20,500000,2,50000,10,0,0,50000,10,0,0,0,0,0,0,0,0,0,0,50000,10,2,Daniel Lubetzky,0,0,0,0,0,0
13,3,1101,22-10-2021,OatHaus,Food & Beverage,Oat butter spreads,Mixed Team,UnKnown,UnKnown,Middle,"Eric Katz, Ali Bonar, and Ari Schraer",UnKnown,1,3.55,375000,5,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,3,1102,22-10-2021,FlaskyFlowers,Lifestyle & Home,Flower bouquets with flasks inside,Mixed Team,UnKnown,UnKnown,Middle,Ryan Moynihan and Kelly Moynihan,UnKnown,1,3.55,50000,10,500000,1,1,75000,30,250000,3,25000,10,0,0,0,0,25000,10,25000,10,0,0,0,0,25000,10,0,0,3,UnKnown,0,0,0,0,0,0
13,3,1103,22-10-2021,IncredibleEats,Food & Beverage,IncrEdible Spoons Edible straws and utensils,Male,UnKnown,UnKnown,Young,Dinesh Tadepalli,UnKnown,0,3.55,500000,7,7142857,1,1,500000,15,3333333,1,500000,15,0,0,0,0,0,0,500000,15,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,4,1104,29-10-2021,Magic5,Lifestyle & Home,Custom swim goggles,Male,UnKnown,UnKnown,Middle,Bo Haaber and Rasmus Barfred,themagic5.com,1,3.8,500000,2.5,20000000,1,1,1000000,6.5,15384615,1,1000000,6.5,0,0,0,0,0,0,0,0,1000000,6.5,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,4,1105,29-10-2021,Tabby,Software & Technology,Dating app for cat people,Mixed Team,UnKnown,UnKnown,Middle,"Nathan Kehn, Sterling Davis, and Leigh Isaacson",tabbydates.com,1,3.8,300000,20,1500000,1,1,300000,30,1000000,1,300000,30,0,0,0,0,0,0,0,0,0,0,0,0,300000,30,0,0,1,UnKnown,0,0,0,0,0,0
13,4,1106,29-10-2021,SoaPen,Lifestyle & Home,Soap pen,Female,UnKnown,UnKnown,Young,Amanat Anand and Shubham Issar,soapen.com,1,3.8,100000,10,1000000,1,1,100000,10,1000000,1,100000,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,10,1,Nirav Tolia,0,0,0,0,0,0
13,4,1107,29-10-2021,54Thrones,Fashion & Beauty,African shea butter,Female,UnKnown,UnKnown,Young,Christina Tegbe,54thrones.com,0,3.8,250000,10,2500000,1,1,250000,17.5,1428571,2,125000,8.75,0,0,0,0,0,0,0,0,0,0,0,0,125000,8.75,125000,8.75,2,Nirav Tolia,0,0,0,0,0,0
13,5,1108,05-11-2021,Wedfuly,Software & Technology,virtual weddings app,Female,UnKnown,UnKnown,Middle,Carolyn Creidenberg,UnKnown,0,3.95,200000,5,4000000,1,1,200000,10,2000000,1,200000,10,0,0,0,0,0,0,0,0,200000,10,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,5,1109,05-11-2021,Wad-Free,Lifestyle & Home,wad preventer for washing machines,Female,UnKnown,UnKnown,Middle,Cyndi Bray,wadfree.com,0,3.95,200000,5,4000000,1,1,200000,10,2000000,1,200000,10,1,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,0,1,UnKnown,0,0,0,0,0,0
13,5,1110,05-11-2021,Beulr,Software & Technology,Bot that attends and records Zoom meetings,Male,UnKnown,UnKnown,Young,Peter Solimine,beulr.com,0,3.95,150000,20,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,5,1111,05-11-2021,Spergo,Fashion & Beauty,Inspirational clothing line,Mixed Team,UnKnown,UnKnown,Middle,Trey Brown and Sherell Peterson,spergo.com,1,3.95,300000,10,3000000,1,1,300000,20,1500000,1,300000,20,0,0,0,0,0,0,0,0,0,0,300000,20,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,6,1112,12-11-2021,FishFixe,Food & Beverage,Seafood delivery service,Female,UnKnown,UnKnown,Middle,Emily Castro and Melissa Harrington,fishfixe.com,1,3.58,200000,15,1333333,1,1,200000,25,800000,1,200000,25,0,0,0,0,0,0,200000,25,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,6,1113,12-11-2021,HelloPrenup,Lifestyle & Home,"quick, inexpensive prenuptial agreement service",Female,UnKnown,UnKnown,Middle,Sarabeth Jaffe and Julia Rodgers,https://helloprenup.com/,1,3.58,150000,10,1500000,1,1,150000,30,500000,2,75000,15,0,0,0,0,0,0,0,0,0,0,0,0,75000,15,75000,15,2,Nirv Tolia,0,0,0,0,0,0
13,6,1114,12-11-2021,Deux,Food & Beverage,"Edible, vegan cookie dough",Female,UnKnown,UnKnown,Middle,Sabeena Ladha,eatdeux.com,0,3.58,300000,10,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,6,1115,12-11-2021,Hidrent,Lifestyle & Home,Firefighter contractor service for home projects,Male,UnKnown,UnKnown,Middle,Dave Heimbuch,hidrent.com,0,3.58,300000,8,3750000,1,1,300000,33.33,900090,2,150000,16.665,0,0,0,0,0,0,150000,16.665,150000,16.665,0,0,0,0,0,0,2,UnKnown,0,0,0,0,0,0
13,7,1116,19-11-2021,SheetsLaundryClub,Lifestyle & Home,Plastic-free dissolvable laundry detergent sheets,Male,UnKnown,UnKnown,Middle,Chris Videau and Chris Campbell,sheetslaundryclub.com,1,4.34,500000,5,10000000,1,1,500000,8,6250000,1,500000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,8,1,Daniel Lubetzky,0,0,0,0,0,0
13,7,1117,19-11-2021,PinkPicasso,Lifestyle & Home,paint by numbers paint kit,Female,UnKnown,UnKnown,Middle,Ashley and Brittany Silfies,pinkpicassokits.com,1,4.34,400000,5,8000000,1,1,500000,15,3333333,2,250000,7.5,0,0,0,0,0,0,250000,7.5,0,0,0,0,0,0,250000,7.5,2,Daniel Lubetzky,0,0,0,0,0,0
13,7,1118,19-11-2021,Love&Pebble,Fashion & Beauty,diy beauty pop face masks,Mixed Team,UnKnown,UnKnown,Middle,Paul Tran and Lynda Truong,UnKnown,1,4.34,150000,10,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,7,1119,19-11-2021,ZachZoeSweetBeeFarm,Food & Beverage,home grown raw honey blended with superfruits,Mixed Team,UnKnown,UnKnown,Young,"Zachary, Zoe, Kam, and Summer Johnson",UnKnown,1,4.34,150000,10,1500000,1,1,150000,15,1000000,1,150000,15,0,0,150000,15,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,8,1120,10-12-2021,Wendy'sGnomeShop,Lifestyle & Home,Decorative gnomes for the holidays,Female,UnKnown,UnKnown,Middle,Wendy Hoffmeister,UnKnown,0,3.57,200000,20,1000000,1,1,200000,30,666667,1,200000,30,0,0,0,0,0,0,0,0,0,0,200000,30,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,8,1121,10-12-2021,OrnamentAnchor,Fashion & Beauty,Secure ornament hangers,Mixed Team,UnKnown,UnKnown,Young,"Sofia, Amanda, Ayaan, Hamza, and Mikaâ€™il Naqvi",UnKnown,1,3.57,90000,5,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,8,1122,10-12-2021,TheRealElf,Lifestyle & Home,personal digital messages,UnKnown,UnKnown,UnKnown,Young,Tommy Holl,UnKnown,0,3.57,125000,25,500000,1,1,125000,35,357143,1,125000,35,0,75000,125000,35,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,8,1123,10-12-2021,Santa'sEnchantedMailbox,Lifestyle & Home,Magical mailbox for sending letters to Santa,Mixed Team,UnKnown,UnKnown,Middle,Elisa and Chris Cirri,UnKnown,1,3.57,150000,30,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,9,1124,17-12-2021,MaxproFitness,Health & Wellness,Portable resistant band machine,Male,UnKnown,UnKnown,Middle,Nezar Akeel,UnKnown,0,3.67,500000,2.5,20000000,1,1,500000,3,16666667,1,500000,3,0,0,0,0,500000,3,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,9,1125,17-12-2021,BananaLoca,Food & Beverage,Banana coring and filling tool,Mixed Team,UnKnown,UnKnown,Middle,Renee Heath and Bechara Jaouden,bananaloca.com,1,3.67,250000,25,1000000,1,1,250000,25,0,2,125000,12.5,1,0,0,0,125000,12.5,0,0,0,0,0,0,125000,12.5,0,0,2,UnKnown,0,0,0,0,0,0
13,9,1126,17-12-2021,LiberateStudio,Health & Wellness,Mental health fitness classes,Female,UnKnown,UnKnown,Middle,Liv Bowser,UnKnown,0,3.67,200000,10,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,9,1127,17-12-2021,Tenikle,Lifestyle & Home,Suction tripod and mount,Male,UnKnown,UnKnown,Middle,Hans Dose,UnKnown,0,3.67,200000,10,2000000,1,1,200000,30,666667,1,200000,30,0,0,0,0,0,0,0,0,0,0,200000,30,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,10,1128,07-01-2022,Snactiv,Lifestyle & Home,Mess-free snacking tool,Male,UnKnown,UnKnown,Middle,Kevin Choi and Edwin Cho,snactiv.com,1,4.59,200000,10,2000000,1,1,200000,20,1000000,2,100000,10,0,0,0,0,0,0,100000,10,0,0,0,0,0,0,100000,10,2,Kevin Hart,0,0,0,0,0,0
13,10,1129,07-01-2022,SmartTireCompany,Automotive,High-performance airless tires,Male,UnKnown,UnKnown,Middle,Brian Yennie and Earl Cole,https://www.smarttirecompany.com/,1,4.59,500000,2.5,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,10,1130,07-01-2022,Candi,Software & Technology,Personal celebrity video chats,Mixed Team,UnKnown,UnKnown,Middle,Keithan and Quiante Hendrick,meetcandi.com,1,4.59,500000,15,3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,10,1131,07-01-2022,BlackSandsEntertainment,Media & Entertainment,"Culturally diverse comics, animations, and other media",Mixed Team,UnKnown,UnKnown,Middle,"Geiszel Godoy, Manual Godoy, and Teunis De Raat",blacksands.com,1,4.59,500000,5,10000000,1,1,500000,30,1666667,2,250000,15,0,0,0,0,250000,15,0,0,0,0,0,0,0,0,250000,15,2,Kevin Hart,0,0,0,0,0,0
13,11,1132,14-01-2022,VaBroom,Lifestyle & Home,Broom that is also a vacuum,Male,UnKnown,UnKnown,Middle,Trever Lambert and John Vadnais,UnKnown,1,3.85,350000,2.5,14000000,1,1,350000,2.5,14000000,1,350000,2.5,1,0,0,0,0,0,0,0,0,0,0,0,350000,2.5,0,0,1,UnKnown,0,0,0,0,0,0
13,11,1133,14-01-2022,MustLove,Food & Beverage,Plant-based vegan ice cream alternative,Female,UnKnown,UnKnown,Middle,Hannah Hong and Mollie Cha,UnKnown,1,3.85,600000,7.5,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,11,1134,14-01-2022,Romperjack,Fashion & Beauty,Menâ€™s rompers,Male,UnKnown,UnKnown,Middle,Justin Clark and Wyatt Thompson,UnKnown,1,3.85,200000,5,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,11,1135,14-01-2022,RoqInnovation,Lifestyle & Home,Innovative hats with lights,Female,UnKnown,UnKnown,Middle,Racquel Graham,UnKnown,0,3.85,200000,15,1333333,1,1,200000,20,1000000,2,100000,10,1,0,0,0,0,0,0,0,0,0,0,0,100000,10,100000,10,2,Peter Jones,0,0,0,0,0,0
13,12,1136,21-01-2022,TaniaSpeaks,Fashion & Beauty,Organic skin and brow solutions,Female,UnKnown,UnKnown,Young,Tania Speaks,UnKnown,0,4.2,400000,10,4000000,1,1,400000,15,2666667,1,400000,15,0,0,0,0,400000,15,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,12,1137,21-01-2022,TA3Swimwear,Lifestyle & Home,Shaping swimwear for women,Female,UnKnown,UnKnown,Middle,Lelia Shams,UnKnown,0,4.2,500000,10,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,12,1138,21-01-2022,HiccAway,Health & Wellness,Hiccup treatment straw,Mixed Team,UnKnown,UnKnown,Middle,"Ali Seifi, Amanda Azarpour, and Victor Feldberg",UnKnown,1,4.2,250000,10,2500000,1,1,250000,20,1250000,1,250000,20,0,0,0,0,250000,20,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,12,1139,21-01-2022,TristenIkaika,Lifestyle & Home,rings made from spoons and other recycled materials,Male,UnKnown,UnKnown,Young,Tristen Ikaika,UnKnown,0,4.2,250000,5,5000000,1,1,250000,15,1666667,1,250000,15,0,0,0,0,0,0,0,0,0,0,0,0,250000,15,0,0,1,UnKnown,0,0,0,0,0,0
13,13,1140,28-01-2022,KettleGryp,Lifestyle & Home,Grip that turns dumbbells into kettlebells,Male,UnKnown,UnKnown,Middle,Daniel Sheppard and Andrew Thomas,UnKnown,1,3.9,300000,10,3000000,1,1,300000,15,2000000,1,300000,15,0,0,0,0,0,0,300000,15,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,13,1141,28-01-2022,CalmStrips,Health & Wellness,Textured strips to calm anxiety,Mixed Team,UnKnown,UnKnown,Middle,Michael Malkin and Luce Fuller,UnKnown,1,3.9,250000,10,2500000,1,1,250000,0,0,1,250000,0,1,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,13,1142,28-01-2022,TheBlowzee,Health & Wellness,Device to reduce germs while blowing out candles,Male,UnKnown,UnKnown,Middle,Mark Apelt and Mark Lareau,UnKnown,1,3.9,100000,20,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,13,1143,28-01-2022,OverEZChickenCoop,Uncertain & Other,"Custom, easy-assemble chicken coops",Male,UnKnown,UnKnown,Old,Chet Beiler,UnKnown,0,3.9,1000000,1,100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,14,1144,25-02-2022,RangeBeauty,Fashion & Beauty,Inclusive makeup and skincare products,Female,UnKnown,UnKnown,Middle,Myisha Fantroy and Alicia Scott,UnKnown,1,3.45,150000,6,2500000,1,1,150000,20,750000,2,75000,10,0,0,0,0,0,0,75000,10,0,0,0,0,0,0,75000,10,2,Emma Grede,0,0,0,0,0,0
13,14,1145,25-02-2022,DiaperDust,Health & Wellness,Powder that controls diaper odors,Female,UnKnown,UnKnown,Middle,Regina Crisci,UnKnown,0,3.45,75000,40,187500,1,1,75000,40,187500,1,75000,40,0,0,0,0,75000,40,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,14,1146,25-02-2022,PinoleBlue,Food & Beverage,Foods made with blue corn,Mixed Team,UnKnown,UnKnown,Middle,"Kate Kung-McIntyre, Eddie Sandoval, and Kyle Offut",UnKnown,1,3.45,300000,10,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,14,1147,25-02-2022,Junobie,Food & Beverage,Reusable breast milk storage bags,Female,UnKnown,UnKnown,Middle,Nikeytha â€œNickeyâ€ Ramsey,UnKnown,0,3.45,100000,10,1000000,1,1,100000,22.5,444444,1,100000,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,22.5,1,Emma Grede,0,0,0,0,0,0
13,15,1148,11-03-2022,Curie,Fashion & Beauty,Aluminum-free deodorants and hand sanitizers,Female,UnKnown,UnKnown,Middle,Sarah Moret,UnKnown,0,3.55,300000,5,6000000,1,1,300000,12,2500000,2,150000,6,1,0,150000,6,150000,6,0,0,0,0,0,0,0,0,0,0,2,UnKnown,0,0,0,0,0,0
13,15,1149,11-03-2022,NogginBoss,"Fitness, Sports & Outdoors",Large promotional hats for sports teams,Male,UnKnown,UnKnown,Middle,Gabe Cooper and Sean Starner,UnKnown,1,3.55,50000,25,200000,1,1,50000,30,166667,1,50000,30,0,0,0,0,0,0,0,0,0,0,50000,30,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,15,1150,11-03-2022,BehaveBras,Fashion & Beauty,Supportive bras for larger breasts,Female,UnKnown,UnKnown,Middle,Athena Kasvikis,UnKnown,0,3.55,150000,15,1000000,1,1,150000,20,750000,1,150000,20,0,0,0,0,0,0,0,0,0,0,0,0,150000,20,0,0,1,UnKnown,0,0,0,0,0,0
13,15,1151,11-03-2022,Ade+Ayo,Fashion & Beauty,African print clothing for children,Mixed Team,UnKnown,UnKnown,Middle,Temidayo and Abisola Adedokun,UnKnown,1,3.55,175000,10,1750000,1,1,700000,33.3,2102102,1,700000,33.3,0,500000,700000,33.3,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,16,1152,18-03-2022,Sunflow,Business Services,Easy-fold beach chairs with accessory options,Mixed Team,UnKnown,UnKnown,Middle,Greg Besner and Leslie Hsu,UnKnown,1,3.43,1000000,6,16666667,1,1,1000000,5,20000000,1,1000000,5,1,0,0,0,0,0,0,0,0,0,0,0,1000000,5,0,0,1,UnKnown,0,0,0,0,0,0
13,16,1153,18-03-2022,Prepdeck,Lifestyle & Home,Kitchen organization tool system,Male,UnKnown,UnKnown,Middle,Alexander Eburne,UnKnown,0,3.43,750000,7.5,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,16,1154,18-03-2022,Ootbox,Business Services,"Portable, temporary outdoor offices made from shipping containers",Mixed Team,UnKnown,UnKnown,Middle,Robbie Friedman and Allison Zofan,UnKnown,1,3.43,300000,5,6000000,1,1,300000,10,3000000,1,300000,10,0,0,300000,10,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
13,16,1155,18-03-2022,DoAmore,Business Services,"Sustainable, ethically-sourced engagement rings that provide clean water",Male,UnKnown,UnKnown,Middle, Krish Himmatramka,UnKnown,0,3.43,600000,6,10000000,1,1,600000,15,4000000,1,600000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,15,1,Daniel Lubetzky,0,0,0,0,0,0
13,17,1156,25-03-2022,YoungKingHairCare,Fashion & Beauty,Haircare products for men of color,Mixed Team,UnKnown,UnKnown,Middle,Stefan and Cora Miller,UnKnown,1,3.43,225000,2.5,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,17,1157,25-03-2022,Pawnix,Pet Products,Noise-cancelling headphones for nervous dogs,Female,UnKnown,UnKnown,Middle,Kirsten Brand,UnKnown,0,3.43,150000,10,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,0,0,0,0,0
13,17,1158,25-03-2022,MagicDates,Food & Beverage,Date-based snack bites,Female,UnKnown,UnKnown,Middle,Diana Jarrar,UnKnown,0,3.43,150000,10,1500000,1,1,150000,33.3,450450,1,150000,33.3,0,0,0,0,0,0,0,0,0,0,0,0,150000,33.3,0,0,1,UnKnown,0,0,0,0,0,0
13,17,1159,25-03-2022,Round21,"Fitness, Sports & Outdoors",Artistic sports gear and NFTs,Female,UnKnown,UnKnown,Middle,Jasmine Maietta,UnKnown,0,3.43,250000,3,8333333,1,1,250000,10,2500000,1,250000,10,1,0,0,0,0,0,0,0,0,0,0,0,250000,10,0,0,1,UnKnown,0,0,0,0,0,0
13,18,1160,01-04-2022,ApollaPerformance,Lifestyle & Home,Supportive compression socks with dancers in mind,Female,UnKnown,UnKnown,Middle,Kaycee Jones and Brianne Zborowski,UnKnown,1,3.5,300000,15,2000000,1,1,300000,20,1500000,1,300000,20,0,0,0,0,0,0,300000,20,0,0,0,0,0,0,0,0,1,UnKnown,0,0,0,0,0,0
